"name","province","date","value"
"hospitalizations","BC",2020-12-16,362
"hospitalizations","BC",2020-12-17,358
"hospitalizations","BC",2020-12-18,356
"hospitalizations","BC",2020-12-19,356
"hospitalizations","BC",2020-12-20,356
"hospitalizations","BC",2020-12-21,341
"hospitalizations","BC",2020-12-22,357
"hospitalizations","BC",2020-12-23,348
"hospitalizations","BC",2020-12-24,341
"hospitalizations","BC",2020-12-25,341
"hospitalizations","BC",2020-12-26,341
"hospitalizations","BC",2020-12-27,341
"hospitalizations","BC",2020-12-28,341
"hospitalizations","BC",2020-12-29,373
"hospitalizations","BC",2020-12-30,379
"hospitalizations","BC",2020-12-31,374
"hospitalizations","BC",2021-01-01,374
"hospitalizations","BC",2021-01-02,374
"hospitalizations","BC",2021-01-03,374
"hospitalizations","BC",2021-01-04,351
"hospitalizations","BC",2021-01-05,367
"hospitalizations","BC",2021-01-06,381
"hospitalizations","BC",2021-01-07,372
"hospitalizations","BC",2021-01-08,358
"hospitalizations","BC",2021-01-09,358
"hospitalizations","BC",2021-01-10,358
"hospitalizations","BC",2021-01-11,358
"hospitalizations","BC",2021-01-12,368
"hospitalizations","BC",2021-01-13,360
"hospitalizations","BC",2021-01-14,362
"hospitalizations","BC",2021-01-15,349
"hospitalizations","BC",2021-01-16,349
"hospitalizations","BC",2021-01-17,349
"hospitalizations","BC",2021-01-18,343
"hospitalizations","BC",2021-01-19,329
"hospitalizations","BC",2021-01-20,320
"hospitalizations","BC",2021-01-21,309
"hospitalizations","BC",2021-01-22,315
"hospitalizations","BC",2021-01-23,315
"hospitalizations","BC",2021-01-24,315
"hospitalizations","BC",2021-01-25,328
"hospitalizations","BC",2021-01-26,313
"hospitalizations","BC",2021-01-27,303
"hospitalizations","BC",2021-01-28,291
"hospitalizations","BC",2021-01-29,292
"hospitalizations","BC",2021-01-30,292
"hospitalizations","BC",2021-01-31,292
"hospitalizations","MB",2020-01-25,0
"hospitalizations","MB",2020-01-26,0
"hospitalizations","MB",2020-01-27,0
"hospitalizations","MB",2020-01-28,0
"hospitalizations","MB",2020-01-29,0
"hospitalizations","MB",2020-01-30,0
"hospitalizations","MB",2020-01-31,0
"hospitalizations","MB",2020-02-01,0
"hospitalizations","MB",2020-02-02,0
"hospitalizations","MB",2020-02-03,0
"hospitalizations","MB",2020-02-04,0
"hospitalizations","MB",2020-02-05,0
"hospitalizations","MB",2020-02-06,0
"hospitalizations","MB",2020-02-07,0
"hospitalizations","MB",2020-02-08,0
"hospitalizations","MB",2020-02-09,0
"hospitalizations","MB",2020-02-10,0
"hospitalizations","MB",2020-02-11,0
"hospitalizations","MB",2020-02-12,0
"hospitalizations","MB",2020-02-13,0
"hospitalizations","MB",2020-02-14,0
"hospitalizations","MB",2020-02-15,0
"hospitalizations","MB",2020-02-16,0
"hospitalizations","MB",2020-02-17,0
"hospitalizations","MB",2020-02-18,0
"hospitalizations","MB",2020-02-19,0
"hospitalizations","MB",2020-02-20,0
"hospitalizations","MB",2020-02-21,0
"hospitalizations","MB",2020-02-22,0
"hospitalizations","MB",2020-02-23,0
"hospitalizations","MB",2020-02-24,0
"hospitalizations","MB",2020-02-25,0
"hospitalizations","MB",2020-02-26,0
"hospitalizations","MB",2020-02-27,0
"hospitalizations","MB",2020-02-28,0
"hospitalizations","MB",2020-02-29,0
"hospitalizations","MB",2020-03-01,0
"hospitalizations","MB",2020-03-02,0
"hospitalizations","MB",2020-03-03,0
"hospitalizations","MB",2020-03-04,0
"hospitalizations","MB",2020-03-05,0
"hospitalizations","MB",2020-03-06,0
"hospitalizations","MB",2020-03-07,0
"hospitalizations","MB",2020-03-08,0
"hospitalizations","MB",2020-03-09,0
"hospitalizations","MB",2020-03-10,0
"hospitalizations","MB",2020-03-11,0
"hospitalizations","MB",2020-03-12,0
"hospitalizations","MB",2020-03-13,0
"hospitalizations","MB",2020-03-14,0
"hospitalizations","MB",2020-03-15,0
"hospitalizations","MB",2020-03-16,0
"hospitalizations","MB",2020-03-17,0
"hospitalizations","MB",2020-03-18,0
"hospitalizations","MB",2020-03-19,0
"hospitalizations","MB",2020-03-20,0
"hospitalizations","MB",2020-03-21,0
"hospitalizations","MB",2020-03-22,0
"hospitalizations","MB",2020-03-23,0
"hospitalizations","MB",2020-03-24,0
"hospitalizations","MB",2020-03-25,0
"hospitalizations","MB",2020-03-26,0
"hospitalizations","MB",2020-03-27,0
"hospitalizations","MB",2020-03-28,0
"hospitalizations","MB",2020-03-29,0
"hospitalizations","MB",2020-03-30,4
"hospitalizations","MB",2020-03-31,3
"hospitalizations","MB",2020-04-01,4
"hospitalizations","MB",2020-04-02,5
"hospitalizations","MB",2020-04-03,9
"hospitalizations","MB",2020-04-04,10
"hospitalizations","MB",2020-04-05,11
"hospitalizations","MB",2020-04-06,11
"hospitalizations","MB",2020-04-07,12
"hospitalizations","MB",2020-04-08,12
"hospitalizations","MB",2020-04-09,11
"hospitalizations","MB",2020-04-10,10
"hospitalizations","MB",2020-04-11,8
"hospitalizations","MB",2020-04-12,8
"hospitalizations","MB",2020-04-13,8
"hospitalizations","MB",2020-04-14,9
"hospitalizations","MB",2020-04-15,9
"hospitalizations","MB",2020-04-16,8
"hospitalizations","MB",2020-04-17,8
"hospitalizations","MB",2020-04-18,7
"hospitalizations","MB",2020-04-19,8
"hospitalizations","MB",2020-04-20,8
"hospitalizations","MB",2020-04-21,7
"hospitalizations","MB",2020-04-22,7
"hospitalizations","MB",2020-04-23,7
"hospitalizations","MB",2020-04-24,7
"hospitalizations","MB",2020-04-25,7
"hospitalizations","MB",2020-04-26,8
"hospitalizations","MB",2020-04-27,7
"hospitalizations","MB",2020-04-28,7
"hospitalizations","MB",2020-04-29,5
"hospitalizations","MB",2020-04-30,5
"hospitalizations","MB",2020-05-01,5
"hospitalizations","MB",2020-05-02,6
"hospitalizations","MB",2020-05-03,5
"hospitalizations","MB",2020-05-04,5
"hospitalizations","MB",2020-05-05,4
"hospitalizations","MB",2020-05-06,5
"hospitalizations","MB",2020-05-07,5
"hospitalizations","MB",2020-05-08,5
"hospitalizations","MB",2020-05-09,4
"hospitalizations","MB",2020-05-10,4
"hospitalizations","MB",2020-05-11,4
"hospitalizations","MB",2020-05-12,4
"hospitalizations","MB",2020-05-13,4
"hospitalizations","MB",2020-05-14,4
"hospitalizations","MB",2020-05-15,3
"hospitalizations","MB",2020-05-16,2
"hospitalizations","MB",2020-05-17,2
"hospitalizations","MB",2020-05-18,1
"hospitalizations","MB",2020-05-19,1
"hospitalizations","MB",2020-05-20,1
"hospitalizations","MB",2020-05-21,1
"hospitalizations","MB",2020-05-22,1
"hospitalizations","MB",2020-05-23,0
"hospitalizations","MB",2020-05-24,0
"hospitalizations","MB",2020-05-25,0
"hospitalizations","MB",2020-05-26,0
"hospitalizations","MB",2020-05-27,0
"hospitalizations","MB",2020-05-28,0
"hospitalizations","MB",2020-05-29,0
"hospitalizations","MB",2020-05-30,0
"hospitalizations","MB",2020-05-31,0
"hospitalizations","MB",2020-06-01,0
"hospitalizations","MB",2020-06-02,0
"hospitalizations","MB",2020-06-03,0
"hospitalizations","MB",2020-06-04,0
"hospitalizations","MB",2020-06-05,0
"hospitalizations","MB",2020-06-06,0
"hospitalizations","MB",2020-06-07,0
"hospitalizations","MB",2020-06-08,0
"hospitalizations","MB",2020-06-09,0
"hospitalizations","MB",2020-06-10,0
"hospitalizations","MB",2020-06-11,0
"hospitalizations","MB",2020-06-12,0
"hospitalizations","MB",2020-06-13,0
"hospitalizations","MB",2020-06-14,0
"hospitalizations","MB",2020-06-15,0
"hospitalizations","MB",2020-06-16,0
"hospitalizations","MB",2020-06-17,0
"hospitalizations","MB",2020-06-18,0
"hospitalizations","MB",2020-06-19,0
"hospitalizations","MB",2020-06-20,0
"hospitalizations","MB",2020-06-21,0
"hospitalizations","MB",2020-06-22,0
"hospitalizations","MB",2020-06-23,0
"hospitalizations","MB",2020-06-24,0
"hospitalizations","MB",2020-06-25,0
"hospitalizations","MB",2020-06-26,0
"hospitalizations","MB",2020-06-27,0
"hospitalizations","MB",2020-06-28,0
"hospitalizations","MB",2020-06-29,0
"hospitalizations","MB",2020-06-30,0
"hospitalizations","MB",2020-07-01,0
"hospitalizations","MB",2020-07-02,0
"hospitalizations","MB",2020-07-03,0
"hospitalizations","MB",2020-07-04,0
"hospitalizations","MB",2020-07-05,0
"hospitalizations","MB",2020-07-06,0
"hospitalizations","MB",2020-07-07,0
"hospitalizations","MB",2020-07-08,0
"hospitalizations","MB",2020-07-09,0
"hospitalizations","MB",2020-07-10,0
"hospitalizations","MB",2020-07-11,0
"hospitalizations","MB",2020-07-12,0
"hospitalizations","MB",2020-07-13,0
"hospitalizations","MB",2020-07-14,0
"hospitalizations","MB",2020-07-15,0
"hospitalizations","MB",2020-07-16,0
"hospitalizations","MB",2020-07-17,0
"hospitalizations","MB",2020-07-18,0
"hospitalizations","MB",2020-07-19,0
"hospitalizations","MB",2020-07-20,1
"hospitalizations","MB",2020-07-21,1
"hospitalizations","MB",2020-07-22,1
"hospitalizations","MB",2020-07-23,1
"hospitalizations","MB",2020-07-24,2
"hospitalizations","MB",2020-07-25,2
"hospitalizations","MB",2020-07-26,2
"hospitalizations","MB",2020-07-27,3
"hospitalizations","MB",2020-07-28,3
"hospitalizations","MB",2020-07-29,6
"hospitalizations","MB",2020-07-30,6
"hospitalizations","MB",2020-07-31,6
"hospitalizations","MB",2020-08-01,6
"hospitalizations","MB",2020-08-02,6
"hospitalizations","MB",2020-08-03,6
"hospitalizations","MB",2020-08-04,9
"hospitalizations","MB",2020-08-05,9
"hospitalizations","MB",2020-08-06,10
"hospitalizations","MB",2020-08-07,9
"hospitalizations","MB",2020-08-08,9
"hospitalizations","MB",2020-08-09,6
"hospitalizations","MB",2020-08-10,6
"hospitalizations","MB",2020-08-11,5
"hospitalizations","MB",2020-08-12,5
"hospitalizations","MB",2020-08-13,7
"hospitalizations","MB",2020-08-14,9
"hospitalizations","MB",2020-08-15,9
"hospitalizations","MB",2020-08-16,9
"hospitalizations","MB",2020-08-17,11
"hospitalizations","MB",2020-08-18,8
"hospitalizations","MB",2020-08-19,6
"hospitalizations","MB",2020-08-20,6
"hospitalizations","MB",2020-08-21,5
"hospitalizations","MB",2020-08-22,6
"hospitalizations","MB",2020-08-23,7
"hospitalizations","MB",2020-08-24,6
"hospitalizations","MB",2020-08-25,7
"hospitalizations","MB",2020-08-26,8
"hospitalizations","MB",2020-08-27,6
"hospitalizations","MB",2020-08-28,5
"hospitalizations","MB",2020-08-29,5
"hospitalizations","MB",2020-08-30,5
"hospitalizations","MB",2020-08-31,11
"hospitalizations","MB",2020-09-01,14
"hospitalizations","MB",2020-09-02,14
"hospitalizations","MB",2020-09-03,12
"hospitalizations","MB",2020-09-04,11
"hospitalizations","MB",2020-09-05,13
"hospitalizations","MB",2020-09-06,13
"hospitalizations","MB",2020-09-07,13
"hospitalizations","MB",2020-09-08,13
"hospitalizations","MB",2020-09-09,12
"hospitalizations","MB",2020-09-10,11
"hospitalizations","MB",2020-09-11,12
"hospitalizations","MB",2020-09-12,13
"hospitalizations","MB",2020-09-13,15
"hospitalizations","MB",2020-09-14,12
"hospitalizations","MB",2020-09-15,12
"hospitalizations","MB",2020-09-16,9
"hospitalizations","MB",2020-09-17,10
"hospitalizations","MB",2020-09-18,11
"hospitalizations","MB",2020-09-19,10
"hospitalizations","MB",2020-09-20,11
"hospitalizations","MB",2020-09-21,8
"hospitalizations","MB",2020-09-22,8
"hospitalizations","MB",2020-09-23,11
"hospitalizations","MB",2020-09-24,11
"hospitalizations","MB",2020-09-25,13
"hospitalizations","MB",2020-09-26,12
"hospitalizations","MB",2020-09-27,13
"hospitalizations","MB",2020-09-28,13
"hospitalizations","MB",2020-09-29,14
"hospitalizations","MB",2020-09-30,13
"hospitalizations","MB",2020-10-01,15
"hospitalizations","MB",2020-10-02,18
"hospitalizations","MB",2020-10-03,18
"hospitalizations","MB",2020-10-04,20
"hospitalizations","MB",2020-10-05,23
"hospitalizations","MB",2020-10-06,28
"hospitalizations","MB",2020-10-07,25
"hospitalizations","MB",2020-10-08,25
"hospitalizations","MB",2020-10-09,25
"hospitalizations","MB",2020-10-10,24
"hospitalizations","MB",2020-10-11,24
"hospitalizations","MB",2020-10-12,25
"hospitalizations","MB",2020-10-13,28
"hospitalizations","MB",2020-10-14,27
"hospitalizations","MB",2020-10-15,25
"hospitalizations","MB",2020-10-16,25
"hospitalizations","MB",2020-10-17,28
"hospitalizations","MB",2020-10-18,29
"hospitalizations","MB",2020-10-19,28
"hospitalizations","MB",2020-10-20,32
"hospitalizations","MB",2020-10-21,32
"hospitalizations","MB",2020-10-22,42
"hospitalizations","MB",2020-10-23,51
"hospitalizations","MB",2020-10-24,65
"hospitalizations","MB",2020-10-25,77
"hospitalizations","MB",2020-10-26,80
"hospitalizations","MB",2020-10-27,83
"hospitalizations","MB",2020-10-28,89
"hospitalizations","MB",2020-10-29,97
"hospitalizations","MB",2020-10-30,104
"hospitalizations","MB",2020-10-31,107
"hospitalizations","MB",2020-11-01,120
"hospitalizations","MB",2020-11-02,124
"hospitalizations","MB",2020-11-03,130
"hospitalizations","MB",2020-11-04,140
"hospitalizations","MB",2020-11-05,153
"hospitalizations","MB",2020-11-06,161
"hospitalizations","MB",2020-11-07,159
"hospitalizations","MB",2020-11-08,173
"hospitalizations","MB",2020-11-09,192
"hospitalizations","MB",2020-11-10,207
"hospitalizations","MB",2020-11-11,218
"hospitalizations","MB",2020-11-12,227
"hospitalizations","MB",2020-11-13,231
"hospitalizations","MB",2020-11-14,228
"hospitalizations","MB",2020-11-15,220
"hospitalizations","MB",2020-11-16,234
"hospitalizations","MB",2020-11-17,240
"hospitalizations","MB",2020-11-18,249
"hospitalizations","MB",2020-11-19,263
"hospitalizations","MB",2020-11-20,281
"hospitalizations","MB",2020-11-21,276
"hospitalizations","MB",2020-11-22,288
"hospitalizations","MB",2020-11-23,296
"hospitalizations","MB",2020-11-24,292
"hospitalizations","MB",2020-11-25,303
"hospitalizations","MB",2020-11-26,307
"hospitalizations","MB",2020-11-27,322
"hospitalizations","MB",2020-11-28,327
"hospitalizations","MB",2020-11-29,336
"hospitalizations","MB",2020-11-30,342
"hospitalizations","MB",2020-12-01,338
"hospitalizations","MB",2020-12-02,351
"hospitalizations","MB",2020-12-03,357
"hospitalizations","MB",2020-12-04,361
"hospitalizations","MB",2020-12-05,349
"hospitalizations","MB",2020-12-06,348
"hospitalizations","MB",2020-12-07,310
"hospitalizations","MB",2020-12-08,311
"hospitalizations","MB",2020-12-09,300
"hospitalizations","MB",2020-12-10,298
"hospitalizations","MB",2020-12-11,297
"hospitalizations","MB",2020-12-12,289
"hospitalizations","MB",2020-12-13,304
"hospitalizations","MB",2020-12-14,386
"hospitalizations","MB",2020-12-15,389
"hospitalizations","MB",2020-12-16,404
"hospitalizations","MB",2020-12-17,384
"hospitalizations","MB",2020-12-18,378
"hospitalizations","MB",2020-12-19,378
"hospitalizations","MB",2020-12-20,378
"hospitalizations","MB",2020-12-21,382
"hospitalizations","MB",2020-12-22,380
"hospitalizations","MB",2020-12-23,359
"hospitalizations","MB",2020-12-24,346
"hospitalizations","MB",2020-12-25,346
"hospitalizations","MB",2020-12-26,346
"hospitalizations","MB",2020-12-27,341
"hospitalizations","MB",2020-12-28,343
"hospitalizations","MB",2020-12-29,338
"hospitalizations","MB",2020-12-30,337
"hospitalizations","MB",2020-12-31,337
"hospitalizations","MB",2021-01-01,337
"hospitalizations","MB",2021-01-02,334
"hospitalizations","MB",2021-01-03,339
"hospitalizations","MB",2021-01-04,340
"hospitalizations","MB",2021-01-05,339
"hospitalizations","MB",2021-01-06,329
"hospitalizations","MB",2021-01-07,319
"hospitalizations","MB",2021-01-08,315
"hospitalizations","MB",2021-01-09,313
"hospitalizations","MB",2021-01-10,322
"hospitalizations","MB",2021-01-11,316
"hospitalizations","MB",2021-01-12,302
"hospitalizations","MB",2021-01-13,289
"hospitalizations","MB",2021-01-14,290
"hospitalizations","MB",2021-01-15,284
"hospitalizations","MB",2021-01-16,283
"hospitalizations","MB",2021-01-17,292
"hospitalizations","MB",2021-01-18,289
"hospitalizations","MB",2021-01-19,279
"hospitalizations","MB",2021-01-20,273
"hospitalizations","MB",2021-01-21,268
"hospitalizations","MB",2021-01-22,268
"hospitalizations","MB",2021-01-23,266
"hospitalizations","MB",2021-01-24,272
"hospitalizations","MB",2021-01-25,272
"hospitalizations","MB",2021-01-26,270
"hospitalizations","MB",2021-01-27,281
"hospitalizations","MB",2021-01-28,277
"hospitalizations","MB",2021-01-29,272
"hospitalizations","MB",2021-01-30,275
"hospitalizations","MB",2021-01-31,259
"hospitalizations","NB",2020-01-25,0
"hospitalizations","NB",2020-01-26,0
"hospitalizations","NB",2020-01-27,0
"hospitalizations","NB",2020-01-28,0
"hospitalizations","NB",2020-01-29,0
"hospitalizations","NB",2020-01-30,0
"hospitalizations","NB",2020-01-31,0
"hospitalizations","NB",2020-02-01,0
"hospitalizations","NB",2020-02-02,0
"hospitalizations","NB",2020-02-03,0
"hospitalizations","NB",2020-02-04,0
"hospitalizations","NB",2020-02-05,0
"hospitalizations","NB",2020-02-06,0
"hospitalizations","NB",2020-02-07,0
"hospitalizations","NB",2020-02-08,0
"hospitalizations","NB",2020-02-09,0
"hospitalizations","NB",2020-02-10,0
"hospitalizations","NB",2020-02-11,0
"hospitalizations","NB",2020-02-12,0
"hospitalizations","NB",2020-02-13,0
"hospitalizations","NB",2020-02-14,0
"hospitalizations","NB",2020-02-15,0
"hospitalizations","NB",2020-02-16,0
"hospitalizations","NB",2020-02-17,0
"hospitalizations","NB",2020-02-18,0
"hospitalizations","NB",2020-02-19,0
"hospitalizations","NB",2020-02-20,0
"hospitalizations","NB",2020-02-21,0
"hospitalizations","NB",2020-02-22,0
"hospitalizations","NB",2020-02-23,0
"hospitalizations","NB",2020-02-24,0
"hospitalizations","NB",2020-02-25,0
"hospitalizations","NB",2020-02-26,0
"hospitalizations","NB",2020-02-27,0
"hospitalizations","NB",2020-02-28,0
"hospitalizations","NB",2020-02-29,0
"hospitalizations","NB",2020-03-01,0
"hospitalizations","NB",2020-03-02,0
"hospitalizations","NB",2020-03-03,0
"hospitalizations","NB",2020-03-04,0
"hospitalizations","NB",2020-03-05,0
"hospitalizations","NB",2020-03-06,0
"hospitalizations","NB",2020-03-07,0
"hospitalizations","NB",2020-03-08,0
"hospitalizations","NB",2020-03-09,0
"hospitalizations","NB",2020-03-10,0
"hospitalizations","NB",2020-03-11,0
"hospitalizations","NB",2020-03-12,0
"hospitalizations","NB",2020-03-13,0
"hospitalizations","NB",2020-03-14,0
"hospitalizations","NB",2020-03-15,0
"hospitalizations","NB",2020-03-16,0
"hospitalizations","NB",2020-03-17,0
"hospitalizations","NB",2020-03-18,0
"hospitalizations","NB",2020-03-19,0
"hospitalizations","NB",2020-03-20,0
"hospitalizations","NB",2020-03-21,0
"hospitalizations","NB",2020-03-22,0
"hospitalizations","NB",2020-03-23,0
"hospitalizations","NB",2020-03-24,0
"hospitalizations","NB",2020-03-25,0
"hospitalizations","NB",2020-03-26,0
"hospitalizations","NB",2020-03-27,0
"hospitalizations","NB",2020-03-28,0
"hospitalizations","NB",2020-03-29,0
"hospitalizations","NB",2020-03-30,0
"hospitalizations","NB",2020-03-31,1
"hospitalizations","NB",2020-04-01,4
"hospitalizations","NB",2020-04-02,3
"hospitalizations","NB",2020-04-03,4
"hospitalizations","NB",2020-04-04,4
"hospitalizations","NB",2020-04-05,4
"hospitalizations","NB",2020-04-06,7
"hospitalizations","NB",2020-04-07,7
"hospitalizations","NB",2020-04-08,6
"hospitalizations","NB",2020-04-09,5
"hospitalizations","NB",2020-04-10,5
"hospitalizations","NB",2020-04-11,5
"hospitalizations","NB",2020-04-12,7
"hospitalizations","NB",2020-04-13,5
"hospitalizations","NB",2020-04-14,5
"hospitalizations","NB",2020-04-15,5
"hospitalizations","NB",2020-04-16,6
"hospitalizations","NB",2020-04-17,5
"hospitalizations","NB",2020-04-18,5
"hospitalizations","NB",2020-04-19,5
"hospitalizations","NB",2020-04-20,5
"hospitalizations","NB",2020-04-21,5
"hospitalizations","NB",2020-04-22,5
"hospitalizations","NB",2020-04-23,5
"hospitalizations","NB",2020-04-24,4
"hospitalizations","NB",2020-04-25,4
"hospitalizations","NB",2020-04-26,4
"hospitalizations","NB",2020-04-27,3
"hospitalizations","NB",2020-04-28,1
"hospitalizations","NB",2020-04-29,1
"hospitalizations","NB",2020-04-30,0
"hospitalizations","NB",2020-05-01,0
"hospitalizations","NB",2020-05-02,0
"hospitalizations","NB",2020-05-03,0
"hospitalizations","NB",2020-05-04,0
"hospitalizations","NB",2020-05-05,0
"hospitalizations","NB",2020-05-06,0
"hospitalizations","NB",2020-05-07,0
"hospitalizations","NB",2020-05-08,0
"hospitalizations","NB",2020-05-09,0
"hospitalizations","NB",2020-05-10,0
"hospitalizations","NB",2020-05-11,0
"hospitalizations","NB",2020-05-12,0
"hospitalizations","NB",2020-05-13,0
"hospitalizations","NB",2020-05-14,0
"hospitalizations","NB",2020-05-15,0
"hospitalizations","NB",2020-05-16,0
"hospitalizations","NB",2020-05-17,0
"hospitalizations","NB",2020-05-18,0
"hospitalizations","NB",2020-05-19,0
"hospitalizations","NB",2020-05-20,0
"hospitalizations","NB",2020-05-21,0
"hospitalizations","NB",2020-05-22,0
"hospitalizations","NB",2020-05-23,0
"hospitalizations","NB",2020-05-24,0
"hospitalizations","NB",2020-05-25,0
"hospitalizations","NB",2020-05-26,0
"hospitalizations","NB",2020-05-27,0
"hospitalizations","NB",2020-05-28,0
"hospitalizations","NB",2020-05-29,2
"hospitalizations","NB",2020-05-30,2
"hospitalizations","NB",2020-05-31,3
"hospitalizations","NB",2020-06-01,4
"hospitalizations","NB",2020-06-02,5
"hospitalizations","NB",2020-06-03,5
"hospitalizations","NB",2020-06-04,4
"hospitalizations","NB",2020-06-05,4
"hospitalizations","NB",2020-06-06,4
"hospitalizations","NB",2020-06-07,4
"hospitalizations","NB",2020-06-08,5
"hospitalizations","NB",2020-06-09,5
"hospitalizations","NB",2020-06-10,5
"hospitalizations","NB",2020-06-11,5
"hospitalizations","NB",2020-06-12,5
"hospitalizations","NB",2020-06-13,4
"hospitalizations","NB",2020-06-14,4
"hospitalizations","NB",2020-06-15,4
"hospitalizations","NB",2020-06-16,4
"hospitalizations","NB",2020-06-17,4
"hospitalizations","NB",2020-06-18,2
"hospitalizations","NB",2020-06-19,2
"hospitalizations","NB",2020-06-20,2
"hospitalizations","NB",2020-06-21,2
"hospitalizations","NB",2020-06-22,2
"hospitalizations","NB",2020-06-23,2
"hospitalizations","NB",2020-06-24,2
"hospitalizations","NB",2020-06-25,2
"hospitalizations","NB",2020-06-26,2
"hospitalizations","NB",2020-06-27,2
"hospitalizations","NB",2020-06-28,2
"hospitalizations","NB",2020-06-29,2
"hospitalizations","NB",2020-06-30,2
"hospitalizations","NB",2020-07-01,3
"hospitalizations","NB",2020-07-02,2
"hospitalizations","NB",2020-07-03,1
"hospitalizations","NB",2020-07-04,1
"hospitalizations","NB",2020-07-05,0
"hospitalizations","NB",2020-07-06,0
"hospitalizations","NB",2020-07-07,0
"hospitalizations","NB",2020-07-08,0
"hospitalizations","NB",2020-07-09,0
"hospitalizations","NB",2020-07-10,0
"hospitalizations","NB",2020-07-11,0
"hospitalizations","NB",2020-07-12,0
"hospitalizations","NB",2020-07-13,0
"hospitalizations","NB",2020-07-14,0
"hospitalizations","NB",2020-07-15,0
"hospitalizations","NB",2020-07-16,0
"hospitalizations","NB",2020-07-17,0
"hospitalizations","NB",2020-07-18,0
"hospitalizations","NB",2020-07-19,0
"hospitalizations","NB",2020-07-20,0
"hospitalizations","NB",2020-07-21,0
"hospitalizations","NB",2020-07-22,0
"hospitalizations","NB",2020-07-23,0
"hospitalizations","NB",2020-07-24,0
"hospitalizations","NB",2020-07-25,0
"hospitalizations","NB",2020-07-26,0
"hospitalizations","NB",2020-07-27,0
"hospitalizations","NB",2020-07-28,0
"hospitalizations","NB",2020-07-29,0
"hospitalizations","NB",2020-07-30,0
"hospitalizations","NB",2020-07-31,0
"hospitalizations","NB",2020-08-01,0
"hospitalizations","NB",2020-08-02,0
"hospitalizations","NB",2020-08-03,0
"hospitalizations","NB",2020-08-04,0
"hospitalizations","NB",2020-08-05,0
"hospitalizations","NB",2020-08-06,0
"hospitalizations","NB",2020-08-07,0
"hospitalizations","NB",2020-08-08,0
"hospitalizations","NB",2020-08-09,0
"hospitalizations","NB",2020-08-10,0
"hospitalizations","NB",2020-08-11,0
"hospitalizations","NB",2020-08-12,0
"hospitalizations","NB",2020-08-13,0
"hospitalizations","NB",2020-08-14,0
"hospitalizations","NB",2020-08-15,0
"hospitalizations","NB",2020-08-16,0
"hospitalizations","NB",2020-08-17,0
"hospitalizations","NB",2020-08-18,0
"hospitalizations","NB",2020-08-19,0
"hospitalizations","NB",2020-08-20,0
"hospitalizations","NB",2020-08-21,0
"hospitalizations","NB",2020-08-22,0
"hospitalizations","NB",2020-08-23,0
"hospitalizations","NB",2020-08-24,0
"hospitalizations","NB",2020-08-25,0
"hospitalizations","NB",2020-08-26,0
"hospitalizations","NB",2020-08-27,0
"hospitalizations","NB",2020-08-28,0
"hospitalizations","NB",2020-08-29,0
"hospitalizations","NB",2020-08-30,0
"hospitalizations","NB",2020-08-31,0
"hospitalizations","NB",2020-09-01,0
"hospitalizations","NB",2020-09-02,0
"hospitalizations","NB",2020-09-03,0
"hospitalizations","NB",2020-09-04,0
"hospitalizations","NB",2020-09-05,0
"hospitalizations","NB",2020-09-06,0
"hospitalizations","NB",2020-09-07,0
"hospitalizations","NB",2020-09-08,0
"hospitalizations","NB",2020-09-09,0
"hospitalizations","NB",2020-09-10,0
"hospitalizations","NB",2020-09-11,0
"hospitalizations","NB",2020-09-12,0
"hospitalizations","NB",2020-09-13,0
"hospitalizations","NB",2020-09-14,0
"hospitalizations","NB",2020-09-15,0
"hospitalizations","NB",2020-09-16,0
"hospitalizations","NB",2020-09-17,0
"hospitalizations","NB",2020-09-18,0
"hospitalizations","NB",2020-09-19,0
"hospitalizations","NB",2020-09-20,0
"hospitalizations","NB",2020-09-21,0
"hospitalizations","NB",2020-09-22,0
"hospitalizations","NB",2020-09-23,0
"hospitalizations","NB",2020-09-24,0
"hospitalizations","NB",2020-09-25,0
"hospitalizations","NB",2020-09-26,0
"hospitalizations","NB",2020-09-27,0
"hospitalizations","NB",2020-09-28,0
"hospitalizations","NB",2020-09-29,0
"hospitalizations","NB",2020-09-30,0
"hospitalizations","NB",2020-10-01,0
"hospitalizations","NB",2020-10-02,0
"hospitalizations","NB",2020-10-03,0
"hospitalizations","NB",2020-10-04,0
"hospitalizations","NB",2020-10-05,0
"hospitalizations","NB",2020-10-06,0
"hospitalizations","NB",2020-10-07,2
"hospitalizations","NB",2020-10-08,3
"hospitalizations","NB",2020-10-09,3
"hospitalizations","NB",2020-10-10,3
"hospitalizations","NB",2020-10-11,5
"hospitalizations","NB",2020-10-12,5
"hospitalizations","NB",2020-10-13,5
"hospitalizations","NB",2020-10-14,5
"hospitalizations","NB",2020-10-15,5
"hospitalizations","NB",2020-10-16,4
"hospitalizations","NB",2020-10-17,3
"hospitalizations","NB",2020-10-18,3
"hospitalizations","NB",2020-10-19,4
"hospitalizations","NB",2020-10-20,3
"hospitalizations","NB",2020-10-21,5
"hospitalizations","NB",2020-10-22,5
"hospitalizations","NB",2020-10-23,5
"hospitalizations","NB",2020-10-24,6
"hospitalizations","NB",2020-10-25,4
"hospitalizations","NB",2020-10-26,4
"hospitalizations","NB",2020-10-27,4
"hospitalizations","NB",2020-10-28,4
"hospitalizations","NB",2020-10-29,4
